created_at,edge_type,src_party,src_wing,dst_party,dst_wing,src_account,dst_account,full_text
2019-05-22 20:34:56+00:00,free_mentions,Avoda,Left,Shas,Right,StavShaffir,ariyederi,"לכל מי שטרוד בשאלה אם הממשלה תקום, אל. כשיש כסף אינסופי לשחד איתו אינטרסנטים, כרטיס חופשי לחלוקת ג'ובים ואפס אחריות לאומית- כל המשת""פים בקואליציה יעשו בסוף מה שביבי יבקש. לא אכפת לו לתת כסף לחמאס - נראה לכם שאכפת לו לחלק את הכסף שלכם לליברמן, דרעי וסמוטריץ' בתמורה לשחרור מהכלא?"
2019-05-22 20:34:56+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"לכל מי שטרוד בשאלה אם הממשלה תקום, אל. כשיש כסף אינסופי לשחד איתו אינטרסנטים, כרטיס חופשי לחלוקת ג'ובים ואפס אחריות לאומית- כל המשת""פים בקואליציה יעשו בסוף מה שביבי יבקש. לא אכפת לו לתת כסף לחמאס - נראה לכם שאכפת לו לחלק את הכסף שלכם לליברמן, דרעי וסמוטריץ' בתמורה לשחרור מהכלא?"
2019-05-22 20:34:56+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"לכל מי שטרוד בשאלה אם הממשלה תקום, אל. כשיש כסף אינסופי לשחד איתו אינטרסנטים, כרטיס חופשי לחלוקת ג'ובים ואפס אחריות לאומית- כל המשת""פים בקואליציה יעשו בסוף מה שביבי יבקש. לא אכפת לו לתת כסף לחמאס - נראה לכם שאכפת לו לחלק את הכסף שלכם לליברמן, דרעי וסמוטריץ' בתמורה לשחרור מהכלא?"
2019-05-22 10:57:06+00:00,user_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"@btweetd @netanyahu חלילה. מנדלבליט היה כפוף לנתניהו, שהיה אחראי למינוי. היה ראוי שיעביר את תיקי נתניהו לאחר במשרדו, ולו כדי למנוע את החשש. לאחר שסירב, היה ראוי שלפחות יציב גבולות ולא יפגש עם החשוד ב-4 עיניים (פגישות שלא התקיימו בעבר עם יועמשים אחרים) או "
2019-05-22 10:57:06+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"@btweetd @netanyahu חלילה. מנדלבליט היה כפוף לנתניהו, שהיה אחראי למינוי. היה ראוי שיעביר את תיקי נתניהו לאחר במשרדו, ולו כדי למנוע את החשש. לאחר שסירב, היה ראוי שלפחות יציב גבולות ולא יפגש עם החשוד ב-4 עיניים (פגישות שלא התקיימו בעבר עם יועמשים אחרים) או "
2019-05-22 10:57:06+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"@btweetd @netanyahu חלילה. מנדלבליט היה כפוף לנתניהו, שהיה אחראי למינוי. היה ראוי שיעביר את תיקי נתניהו לאחר במשרדו, ולו כדי למנוע את החשש. לאחר שסירב, היה ראוי שלפחות יציב גבולות ולא יפגש עם החשוד ב-4 עיניים (פגישות שלא התקיימו בעבר עם יועמשים אחרים) או "
2019-05-22 10:51:51+00:00,user_mentions,Avoda,Left,Culanu,Right,StavShaffir,Meravbenari,"@Meravbenari העובדה שרק נשים עושות ""חופשת"" לידה (מסכימה שהמושג תקופת לידה יותר נכון) גורמת למעסיקים\ות להסס לפני העסקת נשים בגיל מסוים אפילו טרום הריון, לפני קידומן, וגם לשכר קטן מראש. שוויון בחלוקת האחריות במשפחה היא חלק מהותי מיצירת שוויון בתעסוקה - וכמ"
2019-05-22 10:27:15+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"מנדלבליט מוכיח את מה שחשבנו-אסור היה לו לעסוק בתיקי נתניהו. הוא מפחד וחייב את הקריירה לביבי ארדואן. לפני 3 שנים דרשתי שיימנע מטיפול בתיקים מחשש לניגוד עניינים, לפני הבחירות ביקשתי פירוט על פגישות פרטיות ביניהם תוך שינוי כל הנהלים שהתקיימו בין רה״מ ויועמ״ש בעבר. היום ברור מה המחיר"
2019-05-22 10:27:15+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"מנדלבליט מוכיח את מה שחשבנו-אסור היה לו לעסוק בתיקי נתניהו. הוא מפחד וחייב את הקריירה לביבי ארדואן. לפני 3 שנים דרשתי שיימנע מטיפול בתיקים מחשש לניגוד עניינים, לפני הבחירות ביקשתי פירוט על פגישות פרטיות ביניהם תוך שינוי כל הנהלים שהתקיימו בין רה״מ ויועמ״ש בעבר. היום ברור מה המחיר"
2019-05-21 10:09:53+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"כשהממשלה מעבירה חוקים מושחתים למטרות אישיות, כשנתניהו עושה הכל בכדי להציל את עצמו מהכלא, כשהדמוקרטיה שלנו בסכנה קיומית - כולם צריכים לקחת חלק במאבק. הצטרפו אלינו במוצ״ש להפגנה יחד עם כל המחנה שמאמין בדמוקרטיה, ומבין שלא מספיק להאמין - צריך להילחם בשבילה https://t.co/LghqLmEuKT"
2019-05-21 10:09:53+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"כשהממשלה מעבירה חוקים מושחתים למטרות אישיות, כשנתניהו עושה הכל בכדי להציל את עצמו מהכלא, כשהדמוקרטיה שלנו בסכנה קיומית - כולם צריכים לקחת חלק במאבק. הצטרפו אלינו במוצ״ש להפגנה יחד עם כל המחנה שמאמין בדמוקרטיה, ומבין שלא מספיק להאמין - צריך להילחם בשבילה https://t.co/LghqLmEuKT"
2019-05-21 07:43:52+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"בלילה הממשלה הקימה ועדה לא חוקית כדי לתת לעצמה כח בלתי מוגבל לחלק ג'ובים, ובבוקר נתניהו מגיש חוק שיעניק לו כח בלתי מוגבל לעבור על החוק. בדיוק כמו בטורקיה -נתניהו מפרק ברגעים אלה את הדמוקרטיה לחתיכות. זה הרגע לשותפיו הפוליטיים לבחור אם באו לשרת את הציבור -או את הרודן בנימין ארדואן"
2019-05-21 07:43:52+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"בלילה הממשלה הקימה ועדה לא חוקית כדי לתת לעצמה כח בלתי מוגבל לחלק ג'ובים, ובבוקר נתניהו מגיש חוק שיעניק לו כח בלתי מוגבל לעבור על החוק. בדיוק כמו בטורקיה -נתניהו מפרק ברגעים אלה את הדמוקרטיה לחתיכות. זה הרגע לשותפיו הפוליטיים לבחור אם באו לשרת את הציבור -או את הרודן בנימין ארדואן"
2019-05-20 08:59:34+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"מורים, משפטנים, עובדים ועכשיו גם אנשי עסקים. כל הכבוד! בקרב על הדמוקרטיה מי ששותק, מסתכן שלילדים שלנו לא תהיה מדינת ישראל לחיות בה. זה זמן להתגייסות, ישראל צריכה אותנו. היום בכנסת שלב א: לא לתת לנתניהו כרטיס פתוח לחלוקת ג'ובים לשרים בתמורה לחיסול הדמוקרטיה https://t.co/ahLGNv1Ggx"
2019-05-20 08:59:34+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"מורים, משפטנים, עובדים ועכשיו גם אנשי עסקים. כל הכבוד! בקרב על הדמוקרטיה מי ששותק, מסתכן שלילדים שלנו לא תהיה מדינת ישראל לחיות בה. זה זמן להתגייסות, ישראל צריכה אותנו. היום בכנסת שלב א: לא לתת לנתניהו כרטיס פתוח לחלוקת ג'ובים לשרים בתמורה לחיסול הדמוקרטיה https://t.co/ahLGNv1Ggx"
2019-05-19 09:41:10+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"נתניהו מציע שוחד בתיקים וכסף לפוליטיקאים כדי שיסייעו לבריחתו מהחוק. התנאי: הסכמה להחלשת ביהמש והכנסת. מי שמקבל תיק בממשלה הוא משת""פ לחיסול הדמוקרטיה. צריך להפסיק לדבר על ביבי ולהפנות את הטענות לכל מי שחתמו על הדיל הזה. איש אחד לא יכול להרוס את הדמוקרטיה לבדו, אלא אם שיש לו שותפים"
2019-05-19 09:41:10+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"נתניהו מציע שוחד בתיקים וכסף לפוליטיקאים כדי שיסייעו לבריחתו מהחוק. התנאי: הסכמה להחלשת ביהמש והכנסת. מי שמקבל תיק בממשלה הוא משת""פ לחיסול הדמוקרטיה. צריך להפסיק לדבר על ביבי ולהפנות את הטענות לכל מי שחתמו על הדיל הזה. איש אחד לא יכול להרוס את הדמוקרטיה לבדו, אלא אם שיש לו שותפים"
2019-05-18 08:07:57+00:00,user_mentions,Avoda,Left,Avoda,Left,StavShaffir,HavodaParty,@zviashkenazi @HavodaParty תודה צבי (:
2019-05-17 17:27:23+00:00,user_mentions,Avoda,Left,Avoda,Left,StavShaffir,Syechimovich,@Syechimovich @Haaretz תודה שלי!
2019-05-17 17:27:23+00:00,free_mentions,Avoda,Left,Avoda,Left,StavShaffir,Syechimovich,@Syechimovich @Haaretz תודה שלי!
2019-05-14 12:58:13+00:00,quoted_status,Avoda,Left,Avoda,Left,StavShaffir,StavShaffir,או פשוט צפו בזה: https://t.co/J2kISUfrYG https://t.co/XKhghEOHhU
2019-05-13 10:22:12+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,AmirOhana,"נציג הקהילה הגאה אמיר אוחנה טען ברדיו שהעם רוצה שהממשלה תקבל החלטות ולא בגצ. מקווה שכבר סיפר לילדיו שהביא בפונדקאות שחוזרים לחו""ל, והודיע למשרד הפנים לבטל את ההכרה בו ובבן זוג- זכויות שלצערי לא קיבל מהממשלה אלא מבגצ. כמה שוחד פוליטי ביבי שילם כדי שחכ גאה ידבר כך בלי להאדים מבושה?"
2019-05-13 10:22:12+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"נציג הקהילה הגאה אמיר אוחנה טען ברדיו שהעם רוצה שהממשלה תקבל החלטות ולא בגצ. מקווה שכבר סיפר לילדיו שהביא בפונדקאות שחוזרים לחו""ל, והודיע למשרד הפנים לבטל את ההכרה בו ובבן זוג- זכויות שלצערי לא קיבל מהממשלה אלא מבגצ. כמה שוחד פוליטי ביבי שילם כדי שחכ גאה ידבר כך בלי להאדים מבושה?"
2019-05-13 10:22:12+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"נציג הקהילה הגאה אמיר אוחנה טען ברדיו שהעם רוצה שהממשלה תקבל החלטות ולא בגצ. מקווה שכבר סיפר לילדיו שהביא בפונדקאות שחוזרים לחו""ל, והודיע למשרד הפנים לבטל את ההכרה בו ובבן זוג- זכויות שלצערי לא קיבל מהממשלה אלא מבגצ. כמה שוחד פוליטי ביבי שילם כדי שחכ גאה ידבר כך בלי להאדים מבושה?"
2019-05-13 08:07:51+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"דמוקרטיה לא הופכת לדיקטטורה ביום. זה קורה לאט כדי לתת לאזרח להסתגל.ככ לאט שקשה להצביע על רגע הסיום. מאז הבחירות אפשר להודות, זה כאן. קראו לממשלת נתניהו: משטר ביבי. בכספי ביה""ח הקורסים הוא משחד פוליטיקאים לשלם ערבות על שחרורו מהחוק. חכ שיקבל את השוחד חותם על סוף הדמוקרטיה הישראלית https://t.co/K7dymEjmTx"
2019-05-13 08:07:51+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"דמוקרטיה לא הופכת לדיקטטורה ביום. זה קורה לאט כדי לתת לאזרח להסתגל.ככ לאט שקשה להצביע על רגע הסיום. מאז הבחירות אפשר להודות, זה כאן. קראו לממשלת נתניהו: משטר ביבי. בכספי ביה""ח הקורסים הוא משחד פוליטיקאים לשלם ערבות על שחרורו מהחוק. חכ שיקבל את השוחד חותם על סוף הדמוקרטיה הישראלית https://t.co/K7dymEjmTx"
2019-05-07 12:42:06+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"אסור לתת גם לסבב הזה להיגמר בשכחה והדחקה, עד הסבב הבא. מדינת ישראל חיה תחת סטטוס-קוו של טרור. אין פתרון? זה בדיוק מה שנתניהו, איש היח""צ חסר המנהיגות רוצה שנחשוב - בזמן שהוא מחזק את החמאס כדי לשמור על הכיסא שלו. לישראל זה עולה ביוקר. אפשר אחרת: https://t.co/cN3DhojgEs"
2019-05-07 12:42:06+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"אסור לתת גם לסבב הזה להיגמר בשכחה והדחקה, עד הסבב הבא. מדינת ישראל חיה תחת סטטוס-קוו של טרור. אין פתרון? זה בדיוק מה שנתניהו, איש היח""צ חסר המנהיגות רוצה שנחשוב - בזמן שהוא מחזק את החמאס כדי לשמור על הכיסא שלו. לישראל זה עולה ביוקר. אפשר אחרת: https://t.co/cN3DhojgEs"
2019-05-04 09:20:20+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"חוץ מלהבין ביח""צ, האם יש לממשלת נתניהו מושג איך להוציא אותנו מסבבים בלתי פוסקים של טרור? לא. נתניהו הודה שהאסטרטגיה היא לחזק את החמאס כדי למנוע את פתרון שתי המדינות. ומה יוצא לישראל מזה? טרור ועוד טרור. סטטוס-קוו של פחד. ככה זה נראה כשקיצוניים מושחתים שולטים, ולא האחריות הלאומית"
2019-05-04 09:20:20+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"חוץ מלהבין ביח""צ, האם יש לממשלת נתניהו מושג איך להוציא אותנו מסבבים בלתי פוסקים של טרור? לא. נתניהו הודה שהאסטרטגיה היא לחזק את החמאס כדי למנוע את פתרון שתי המדינות. ומה יוצא לישראל מזה? טרור ועוד טרור. סטטוס-קוו של פחד. ככה זה נראה כשקיצוניים מושחתים שולטים, ולא האחריות הלאומית"
2019-04-30 11:40:26+00:00,free_mentions,Avoda,Left,Avoda,Left,StavShaffir,Syechimovich,"אשבע היום לכנסת ה-3 שלי, והיא תהיה יותר מאתגרת מקודמותיה. הממשלה שיכורת הכח תעשה הכל למנוע מהציבור לפקח עליה, ושריסוק הדמוקרטיה יעבור חלק. עכשיו אין מקום לפשרנות ופחדנות. מי ששותק -משתף פעולה עם השחיתות. מי שהחופש בישראל חשוב לו חייב להילחם. מתחייבת בפניכם: אעשה הכל כדי שנצליח"
2019-04-24 11:37:15+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"נתניהו וסמוטריץ מתכננים את מטח השחיתות הגדול ביותר בתולדות ישראל - חברי כנסת וממשלה שאי אפשר להעמיד לדין, פוליטיקאים מושחתים שבוחרים בעצמם את השופטים. זו לא פחות מפצצת אטום על מערכת החוק. איפה כל השתקנים מהקואליציה?איפה כל החכים מהליכוד שהבטיחו להגן על הציבור? איפה האחריות שלהם? https://t.co/fgftmNNJpP"
2019-04-24 11:37:15+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"נתניהו וסמוטריץ מתכננים את מטח השחיתות הגדול ביותר בתולדות ישראל - חברי כנסת וממשלה שאי אפשר להעמיד לדין, פוליטיקאים מושחתים שבוחרים בעצמם את השופטים. זו לא פחות מפצצת אטום על מערכת החוק. איפה כל השתקנים מהקואליציה?איפה כל החכים מהליכוד שהבטיחו להגן על הציבור? איפה האחריות שלהם? https://t.co/fgftmNNJpP"
2019-04-18 13:41:38+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,davidbitan,"בכנסת הקרובה התפקיד שלנו באופוזיציה יהיה מכריע. ההגנה על הדמוקרטיה מול שלטון נתניהו, סמוטריץ' וביטן, נמצאת בידיים שלנו - וזה דורש מאיתנו לעלות שלב באיך עושים אופוזיציה. איך? הגיע הזמן להקים ממשלת צללים. קחו דקה לשמוע איך זה עובד: https://t.co/3uKV5GLLTx"
2019-04-18 13:41:38+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,IsraeliPM,"בכנסת הקרובה התפקיד שלנו באופוזיציה יהיה מכריע. ההגנה על הדמוקרטיה מול שלטון נתניהו, סמוטריץ' וביטן, נמצאת בידיים שלנו - וזה דורש מאיתנו לעלות שלב באיך עושים אופוזיציה. איך? הגיע הזמן להקים ממשלת צללים. קחו דקה לשמוע איך זה עובד: https://t.co/3uKV5GLLTx"
2019-04-18 13:41:38+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,netanyahu,"בכנסת הקרובה התפקיד שלנו באופוזיציה יהיה מכריע. ההגנה על הדמוקרטיה מול שלטון נתניהו, סמוטריץ' וביטן, נמצאת בידיים שלנו - וזה דורש מאיתנו לעלות שלב באיך עושים אופוזיציה. איך? הגיע הזמן להקים ממשלת צללים. קחו דקה לשמוע איך זה עובד: https://t.co/3uKV5GLLTx"
2019-04-16 09:36:29+00:00,free_mentions,Avoda,Left,Likud,Right,StavShaffir,giladerdan1,"ענייני בטחון חייבים להיות מנותקים מפוליטיקה וכשזה משתבש מה שנפגע ראשון זה ביטחון ישראל. כששאלתי את השר ארדן על עיכובים כאלה הוא הכחיש. המציאות אחרת: אנשים שמקדישים את חייהם לקירוב לבבות וזכויות אזרח מעוכבים מתוחקרים ומושפלים, והמסר שנשלח לעולם מסכן את מעמד ישראל בין מדינות המערב https://t.co/5YNVDRPzX7"
2019-05-16 04:40:45+00:00,user_mentions,Avoda,Left,Avoda,Left,swid4,HilikBar,@HilikBar כל הכבוד חיליק
2019-05-15 19:02:15+00:00,free_mentions,Avoda,Left,Likud,Right,swid4,IsraeliPM,"ראש הממשלה נאחז בקרנות המזבח ומתבצר בבלפור, המסיכה הוסרה והשקרים נחשפו. נתניהו חושב שהוא מעל החוק כמו מנהיג עליון במשטרים אפלים. ועכשיו, כאחרון הנאשמים שמנסה למלט עצמו מאימת הדין, הוא מקדם את חוק החסינות שלפני הבחירות הבטיח שלא יקדם. אנחנו נילחם על הדמוקרטיה ועל שלטון החוק. די! https://t.co/V8leHLZHFX"
2019-05-15 19:02:15+00:00,free_mentions,Avoda,Left,Likud,Right,swid4,netanyahu,"ראש הממשלה נאחז בקרנות המזבח ומתבצר בבלפור, המסיכה הוסרה והשקרים נחשפו. נתניהו חושב שהוא מעל החוק כמו מנהיג עליון במשטרים אפלים. ועכשיו, כאחרון הנאשמים שמנסה למלט עצמו מאימת הדין, הוא מקדם את חוק החסינות שלפני הבחירות הבטיח שלא יקדם. אנחנו נילחם על הדמוקרטיה ועל שלטון החוק. די! https://t.co/V8leHLZHFX"
2019-05-13 12:24:58+00:00,user_mentions,Avoda,Left,Likud,Right,swid4,netanyahu,"תסירו את המסכות מהמערכה שמנהל @netanyahu נגד מערכת המשפט והפרקליטות. זו לא מהפכה משפטית, ולא ניסיון לצמצום כוחו של בג״צ ואיזון בין הרשות המחוקקת לשופטת, זה נטו ניסיון של נאשם בפלילים להימלט משימוע ומכתב האישום. זה כל הסיפור!"
2019-05-13 06:24:06+00:00,user_mentions,Avoda,Left,Culanu,Right,swid4,KahlonMoshe,מי שחייב לשים גבול לטירוף הזה אלה השותפים הקואליציוניים. שלילת סמכות מבג״צ לפקח על החלטה מנהלית של נבחרי ציבור זו סכנה לדמוקרטיה שלא קשורה לימין ושמאל. @KahlonMoshe ו- @AvigdorLiberman אל תתנו לזה יד אתם תזכרו בספר דברי הימים כמי ששיתפו פעולה עם חשוד בפלילים שמנסה למלט עצמו מהדין https://t.co/OZnteB2GSr
2019-05-13 06:24:06+00:00,user_mentions,Avoda,Left,Israel Betenu,Right,swid4,AvigdorLiberman,מי שחייב לשים גבול לטירוף הזה אלה השותפים הקואליציוניים. שלילת סמכות מבג״צ לפקח על החלטה מנהלית של נבחרי ציבור זו סכנה לדמוקרטיה שלא קשורה לימין ושמאל. @KahlonMoshe ו- @AvigdorLiberman אל תתנו לזה יד אתם תזכרו בספר דברי הימים כמי ששיתפו פעולה עם חשוד בפלילים שמנסה למלט עצמו מהדין https://t.co/OZnteB2GSr
2019-05-13 04:37:42+00:00,free_mentions,Avoda,Left,Likud,Right,swid4,IsraeliPM,"אסור למנדלבליט להיגרר לקטטת הרחוב הזו עם סנגוריו של נתניהו. הקרב המתוקשר על חומרי החקירה נועד להרגיל את הציבור לגרסאות סותרות מול הפרקליטות. בסוף כשתגיע המערכה המשפטית הציבור לא יידע למי מהצדדים להאמין. מנדלבליט תפסיק הפארסה, מי שמוותר על חומרי חקירה שיתמודד עם כתב אשום ללא שימוע https://t.co/s03fLfIibQ"
2019-05-13 04:37:42+00:00,free_mentions,Avoda,Left,Likud,Right,swid4,netanyahu,"אסור למנדלבליט להיגרר לקטטת הרחוב הזו עם סנגוריו של נתניהו. הקרב המתוקשר על חומרי החקירה נועד להרגיל את הציבור לגרסאות סותרות מול הפרקליטות. בסוף כשתגיע המערכה המשפטית הציבור לא יידע למי מהצדדים להאמין. מנדלבליט תפסיק הפארסה, מי שמוותר על חומרי חקירה שיתמודד עם כתב אשום ללא שימוע https://t.co/s03fLfIibQ"
2019-05-08 13:21:41+00:00,free_mentions,Avoda,Left,Avoda,Left,swid4,Syechimovich,"מה יהיה עם חוק ההמשכיות לחללי צה״ל שיזמתי- היתה אחת המחשבות הראשונות שלי כשהסתבר שלא אהיה בכנסת זו. הבוקר שוחחתי עם הדרת ורוני הוריו של שקד ובבית העלמין הצבאי בכפ״ס פגשתי את אשר ואירית הוריו של עמרי. הם איבדו את היקר מכל ורוצים המשכיות מהבן שנפל, המאבק על חוק ההמשכיות חייב להימשך https://t.co/R6VPApUzxl"
2019-05-08 13:21:41+00:00,free_mentions,Avoda,Left,Yamin Hadash,Right,swid4,Ayelet__Shaked,"מה יהיה עם חוק ההמשכיות לחללי צה״ל שיזמתי- היתה אחת המחשבות הראשונות שלי כשהסתבר שלא אהיה בכנסת זו. הבוקר שוחחתי עם הדרת ורוני הוריו של שקד ובבית העלמין הצבאי בכפ״ס פגשתי את אשר ואירית הוריו של עמרי. הם איבדו את היקר מכל ורוצים המשכיות מהבן שנפל, המאבק על חוק ההמשכיות חייב להימשך https://t.co/R6VPApUzxl"
2019-05-01 04:24:52+00:00,free_mentions,Avoda,Left,Blue and White,Center,swid4,BlueWhite2019,"ברכות לחברי הכנסת ה-21. קשה לחשוב על דברים הולמים יותר לפתיחת הקדנציה מאלו שהשמיע @ruvirivlin. על הקואליציה ""לנצח בכבוד"", ובעיקר לכבד את הדמוקרטיה ואת שאר הרשויות, ועל האופוזיציה, כחול לבן בראשה, למלא באמונה את התפקיד שהעם בחר להועיד בידה. הצלחה לכולם, הצלחתכם היא באמת הצלחתנו"
2019-05-01 04:24:52+00:00,free_mentions,Avoda,Left,Blue and White,Center,swid4,Kachollavan19,"ברכות לחברי הכנסת ה-21. קשה לחשוב על דברים הולמים יותר לפתיחת הקדנציה מאלו שהשמיע @ruvirivlin. על הקואליציה ""לנצח בכבוד"", ובעיקר לכבד את הדמוקרטיה ואת שאר הרשויות, ועל האופוזיציה, כחול לבן בראשה, למלא באמונה את התפקיד שהעם בחר להועיד בידה. הצלחה לכולם, הצלחתכם היא באמת הצלחתנו"
2019-04-28 20:43:12+00:00,user_mentions,Avoda,Left,Blue and White,Center,swid4,EitanGinzburg,"@EitanGinzburg בהצלחה איתן, בטוחה שתהיה ח״כ מדהים"
2019-04-22 09:04:37+00:00,free_mentions,Avoda,Left,Likud,Right,swid4,IsraeliPM,"חוק החסינות שנועד לסייע לנתניהו להתחמק מכתב אישום ויהפוך את בלפור לעיר מקלט, משרת שני אדונים. סמוטריץ מבסוט כי הוא חייב עליון חלש בשביל סיפוח זוחל וחקיקה אנטי חוקתית. נתניהו מבסוט - כי הוא מעביר, באמצעות אחר מסר מאיים למערכת המשפט. זה מה שקורה כשאג׳נדה ימנית קיצונית חוברת לשחיתות https://t.co/CKmPJsqC7r"
2019-04-22 09:04:37+00:00,free_mentions,Avoda,Left,Likud,Right,swid4,netanyahu,"חוק החסינות שנועד לסייע לנתניהו להתחמק מכתב אישום ויהפוך את בלפור לעיר מקלט, משרת שני אדונים. סמוטריץ מבסוט כי הוא חייב עליון חלש בשביל סיפוח זוחל וחקיקה אנטי חוקתית. נתניהו מבסוט - כי הוא מעביר, באמצעות אחר מסר מאיים למערכת המשפט. זה מה שקורה כשאג׳נדה ימנית קיצונית חוברת לשחיתות https://t.co/CKmPJsqC7r"
2019-04-17 20:02:14+00:00,user_mentions,Avoda,Left,Likud,Right,swid4,YehudahGlick,@YehudahGlick @Ayeletnnv @Meravbenari @Shuli_MR @KElharrar בוא תצטרף
2019-04-17 20:02:14+00:00,user_mentions,Avoda,Left,Avoda,Left,swid4,Ayeletnnv,@YehudahGlick @Ayeletnnv @Meravbenari @Shuli_MR @KElharrar בוא תצטרף
2019-04-17 20:02:14+00:00,user_mentions,Avoda,Left,Culanu,Right,swid4,Meravbenari,@YehudahGlick @Ayeletnnv @Meravbenari @Shuli_MR @KElharrar בוא תצטרף
2019-04-17 20:02:14+00:00,user_mentions,Avoda,Left,Yamin Hadash,Right,swid4,Shuli_MR,@YehudahGlick @Ayeletnnv @Meravbenari @Shuli_MR @KElharrar בוא תצטרף
2019-04-17 20:02:14+00:00,user_mentions,Avoda,Left,Yesh Atid,Center,swid4,KElharrar,@YehudahGlick @Ayeletnnv @Meravbenari @Shuli_MR @KElharrar בוא תצטרף
2019-04-17 18:37:24+00:00,user_mentions,Avoda,Left,Avoda,Left,swid4,Ayeletnnv,"ארבע ח״כיות, עוד שניה בדימוס ואחת שיודעת, מב(ע)רות את החמץ @Ayeletnnv @Meravbenari @Shuli_MR @KElharrar https://t.co/yGjEmE2xCK"
2019-04-17 18:37:24+00:00,user_mentions,Avoda,Left,Culanu,Right,swid4,Meravbenari,"ארבע ח״כיות, עוד שניה בדימוס ואחת שיודעת, מב(ע)רות את החמץ @Ayeletnnv @Meravbenari @Shuli_MR @KElharrar https://t.co/yGjEmE2xCK"
2019-04-17 18:37:24+00:00,user_mentions,Avoda,Left,Yamin Hadash,Right,swid4,Shuli_MR,"ארבע ח״כיות, עוד שניה בדימוס ואחת שיודעת, מב(ע)רות את החמץ @Ayeletnnv @Meravbenari @Shuli_MR @KElharrar https://t.co/yGjEmE2xCK"
2019-04-17 18:37:24+00:00,user_mentions,Avoda,Left,Yesh Atid,Center,swid4,KElharrar,"ארבע ח״כיות, עוד שניה בדימוס ואחת שיודעת, מב(ע)רות את החמץ @Ayeletnnv @Meravbenari @Shuli_MR @KElharrar https://t.co/yGjEmE2xCK"
2019-04-16 18:24:11+00:00,user_mentions,Avoda,Left,Avoda,Left,swid4,ishmuli,דודה באה לבקר את נבו @ishmuli https://t.co/pE331ubsIo
2019-05-29 16:31:02+00:00,free_mentions,Avoda,Left,Likud,Right,Syechimovich,IsraeliPM,"אני מתרה בכל אדם ממפלגתי שעולה בדעתו לגזור קופון מהרס המפלגה ולהצטרף לממשלת השחיתות של נתניהו, שהוא ישלם על כך מחיר כבד. עוד מעט נואמת במליאה ואתייחס לזה."
2019-05-29 16:31:02+00:00,free_mentions,Avoda,Left,Likud,Right,Syechimovich,netanyahu,"אני מתרה בכל אדם ממפלגתי שעולה בדעתו לגזור קופון מהרס המפלגה ולהצטרף לממשלת השחיתות של נתניהו, שהוא ישלם על כך מחיר כבד. עוד מעט נואמת במליאה ואתייחס לזה."
2019-05-29 12:34:41+00:00,free_mentions,Avoda,Left,Likud,Right,Syechimovich,IsraeliPM,"כתב האישום היה צריך להיות מוגש נגד נתניהו ולא נגד אשתו. *הוא* נבחר הציבור, וההנחה שמה שמתרחש בבית הוא באחריות האשה – שוביניסטית ומקוממת. זה לא מפחית את החומרה שבמעון התבצעה עבירת ׳ניצול מכוון של טעות הזולת׳. שרק בגלל עסקת הטיעון החליפה  סעיפי מרמה בנסיבות מחמירות והפרת אמונים. https://t.co/K6QfBfsdka"
